SID,SEASON,time,LAT,LON,wind,pressure,DIST2LAND,BASIN,NATURE
2017147N14087,2017,2017-05-28 06:00:00,15.1,90.5,35.0,996.0,409,NI,TS
2017147N14087,2017,2017-05-28 09:00:00,15.5,90.7,38.0,995.0,378,NI,TS
2017147N14087,2017,2017-05-28 12:00:00,15.8,90.9,40.0,993.0,353,NI,TS
2017147N14087,2017,2017-05-28 15:00:00,16.0,91.0,43.0,991.0,342,NI,TS
2017147N14087,2017,2017-05-28 18:00:00,16.3,91.1,45.0,989.0,332,NI,TS
2017147N14087,2017,2017-05-28 21:00:00,16.6,91.2,48.0,989.0,327,NI,TS
2017147N14087,2017,2017-05-29 00:00:00,17.0,91.3,50.0,988.0,324,NI,TS
2017147N14087,2017,2017-05-29 03:00:00,17.3,91.3,53.0,986.0,317,NI,TS
2017147N14087,2017,2017-05-29 06:00:00,17.8,91.5,55.0,983.0,268,NI,TS
2017147N14087,2017,2017-05-29 09:00:00,18.2,91.6,58.0,981.0,238,NI,TS
2017147N14087,2017,2017-05-29 12:00:00,18.7,91.6,60.0,978.0,207,NI,TS
2017147N14087,2017,2017-05-29 15:00:00,19.0,91.6,65.0,974.0,183,NI,TS
2017147N14087,2017,2017-05-29 18:00:00,19.8,91.7,70.0,970.0,113,NI,TS
2017147N14087,2017,2017-05-29 21:00:00,20.3,91.7,75.0,967.0,85,NI,TS
2017147N14087,2017,2017-05-30 00:00:00,21.0,91.9,80.0,963.0,30,NI,TS
2017147N14087,2017,2017-05-30 03:00:00,21.9,92.0,68.0,972.0,0,NI,TS
2017147N14087,2017,2017-05-30 06:00:00,23.0,92.0,55.0,980.0,0,NI,TS
2017147N14087,2017,2017-05-30 09:00:00,23.9,92.2,48.0,987.0,0,NI,TS
2017147N14087,2017,2017-05-30 12:00:00,24.7,92.4,40.0,993.0,0,NI,TS
2017163N20090,2017,2017-06-11 12:00:00,20.5,89.5,,,129,NI,TS
2017163N20090,2017,2017-06-11 15:00:00,21.0,89.7,,,84,NI,TS
2017163N20090,2017,2017-06-11 18:00:00,21.5,90.0,,,35,NI,TS
2017163N20090,2017,2017-06-11 21:00:00,22.0,90.3,,,0,NI,TS
2017163N20090,2017,2017-06-12 00:00:00,22.5,90.5,,,0,NI,TS
2017163N20090,2017,2017-06-12 03:00:00,23.0,90.5,,,0,NI,TS
2017163N20090,2017,2017-06-12 06:00:00,23.5,90.7,,,0,NI,TS
2017163N20090,2017,2017-06-12 09:00:00,23.8,90.8,,,0,NI,TS
2017163N20090,2017,2017-06-12 12:00:00,24.0,91.0,,,0,NI,TS
2017163N20090,2017,2017-06-12 15:00:00,24.2,91.2,,,0,NI,TS
2017163N20090,2017,2017-06-12 18:00:00,24.5,91.5,,,0,NI,TS
2017199N19086,2017,2017-07-18 00:00:00,19.0,86.0,,,91,NI,TS
2017199N19086,2017,2017-07-18 03:00:00,19.0,86.0,,,91,NI,TS
2017199N19086,2017,2017-07-18 06:00:00,19.5,85.5,,,15,NI,TS
2017199N19086,2017,2017-07-18 09:00:00,19.8,85.3,,,0,NI,TS
2017199N19086,2017,2017-07-18 12:00:00,19.9,85.3,,,0,NI,TS
2017199N19086,2017,2017-07-18 15:00:00,19.9,85.3,,,0,NI,TS
2017199N19086,2017,2017-07-18 18:00:00,19.9,85.3,,,0,NI,TS
2017199N19086,2017,2017-07-18 21:00:00,20.0,85.3,,,0,NI,TS
2017199N19086,2017,2017-07-19 00:00:00,20.1,85.2,,,0,NI,TS
2017207N24085,2017,2017-07-26 00:00:00,24.0,85.0,,,0,NI,TS
2017207N24085,2017,2017-07-26 03:00:00,24.0,85.0,,,0,NI,TS
2017207N24085,2017,2017-07-26 06:00:00,24.0,85.0,,,0,NI,TS
2017207N24085,2017,2017-07-26 09:00:00,24.0,85.0,,,0,NI,TS
2017207N24085,2017,2017-07-26 12:00:00,24.0,85.0,,,0,NI,TS
2017207N24085,2017,2017-07-26 15:00:00,24.0,85.0,,,0,NI,TS
2017207N24085,2017,2017-07-26 18:00:00,24.0,85.0,,,0,NI,TS
2017207N24085,2017,2017-07-26 21:00:00,24.0,85.0,,,0,NI,TS
2017207N24085,2017,2017-07-27 00:00:00,24.0,85.0,,,0,NI,TS
2017282N22088,2017,2017-10-09 00:00:00,22.4,88.4,,,0,NI,TS
2017282N22088,2017,2017-10-09 03:00:00,22.5,88.4,,,0,NI,TS
2017282N22088,2017,2017-10-09 06:00:00,22.6,88.3,,,0,NI,TS
2017282N22088,2017,2017-10-09 09:00:00,22.7,88.2,,,0,NI,TS
2017282N22088,2017,2017-10-09 12:00:00,22.9,88.1,,,0,NI,TS
2017282N22088,2017,2017-10-09 15:00:00,23.0,88.0,,,0,NI,TS
2017282N22088,2017,2017-10-09 18:00:00,23.1,87.8,,,0,NI,TS
2017282N22088,2017,2017-10-09 21:00:00,23.1,87.5,,,0,NI,TS
2017282N22088,2017,2017-10-10 00:00:00,23.2,87.1,,,0,NI,TS
2017282N22088,2017,2017-10-10 03:00:00,23.5,86.7,,,0,NI,TS
2017282N22088,2017,2017-10-10 06:00:00,23.8,86.6,,,0,NI,TS
2017292N17087,2017,2017-10-19 00:00:00,16.5,86.5,,,323,NI,TS
2017292N17087,2017,2017-10-19 03:00:00,16.8,86.5,,,300,NI,TS
2017292N17087,2017,2017-10-19 06:00:00,17.3,86.3,,,245,NI,TS
2017292N17087,2017,2017-10-19 09:00:00,18.4,86.3,,,164,NI,TS
2017292N17087,2017,2017-10-19 12:00:00,20.0,86.5,,,10,NI,TS
2017319N15083,2017,2017-11-15 03:00:00,15.0,83.0,,,193,NI,TS
2017319N15083,2017,2017-11-15 06:00:00,15.5,83.0,,,144,NI,TS
2017319N15083,2017,2017-11-15 09:00:00,15.9,83.1,,,115,NI,TS
2017319N15083,2017,2017-11-15 12:00:00,16.2,83.3,,,115,NI,TS
2017319N15083,2017,2017-11-15 15:00:00,16.6,83.5,,,113,NI,TS
2017319N15083,2017,2017-11-15 18:00:00,17.0,83.8,,,92,NI,TS
2017319N15083,2017,2017-11-15 21:00:00,17.3,84.0,,,84,NI,TS
2017319N15083,2017,2017-11-16 00:00:00,17.5,84.1,,,77,NI,TS
2017319N15083,2017,2017-11-16 03:00:00,17.7,84.3,,,70,NI,TS
2017319N15083,2017,2017-11-16 06:00:00,17.7,84.3,,,70,NI,TS
2017319N15083,2017,2017-11-16 09:00:00,17.9,84.6,,,69,NI,TS
2017319N15083,2017,2017-11-16 12:00:00,18.1,85.0,,,84,NI,TS
2017319N15083,2017,2017-11-16 15:00:00,18.3,85.3,,,92,NI,TS
2017319N15083,2017,2017-11-16 18:00:00,18.5,85.5,,,100,NI,TS
2017319N15083,2017,2017-11-16 21:00:00,18.5,85.6,,,110,NI,TS
2017319N15083,2017,2017-11-17 00:00:00,18.8,85.8,,,98,NI,TS
2017319N15083,2017,2017-11-17 03:00:00,19.5,86.3,,,49,NI,TS
2017333N06082,2017,2017-11-28 18:00:00,6.0,82.2,30.0,1000.0,78,NI,TS
2017333N06082,2017,2017-11-28 21:00:00,5.9,82.0,30.0,1000.0,74,NI,TS
2017333N06082,2017,2017-11-29 00:00:00,5.9,81.7,30.0,1000.0,55,NI,TS
2017333N06082,2017,2017-11-29 03:00:00,6.0,81.4,30.0,1000.0,24,NI,TS
2017333N06082,2017,2017-11-29 06:00:00,6.1,80.7,30.0,1000.0,0,NI,TS
2017333N06082,2017,2017-11-29 09:00:00,6.2,80.1,33.0,998.0,0,NI,TS
2017333N06082,2017,2017-11-29 12:00:00,6.2,79.9,35.0,996.0,22,NI,TS
2017333N06082,2017,2017-11-29 15:00:00,6.3,79.5,38.0,995.0,64,NI,TS
2017333N06082,2017,2017-11-29 18:00:00,6.5,79.0,40.0,993.0,105,NI,TS
2017333N06082,2017,2017-11-29 21:00:00,6.7,78.5,43.0,991.0,155,NI,TS
2017333N06082,2017,2017-11-30 00:00:00,7.0,78.1,45.0,989.0,139,NI,TS
2017333N06082,2017,2017-11-30 03:00:00,7.5,77.4,48.0,987.0,67,NI,TS
2017333N06082,2017,2017-11-30 06:00:00,7.8,76.8,50.0,985.0,62,NI,TS
2017333N06082,2017,2017-11-30 09:00:00,7.9,76.3,53.0,990.0,94,NI,TS
2017333N06082,2017,2017-11-30 12:00:00,8.2,75.8,55.0,995.0,109,NI,TS
2017333N06082,2017,2017-11-30 15:00:00,8.3,75.4,58.0,993.0,138,NI,TS
2017333N06082,2017,2017-11-30 18:00:00,8.5,74.9,60.0,990.0,181,NI,TS
2017333N06082,2017,2017-11-30 21:00:00,8.6,74.5,63.0,982.0,217,NI,TS
2017333N06082,2017,2017-12-01 00:00:00,8.8,74.1,65.0,974.0,250,NI,TS
2017333N06082,2017,2017-12-01 03:00:00,8.8,73.8,68.0,972.0,282,NI,TS
2017333N06082,2017,2017-12-01 06:00:00,8.9,73.4,70.0,970.0,323,NI,TS
2017333N06082,2017,2017-12-01 09:00:00,8.9,73.0,73.0,969.0,366,NI,TS
2017333N06082,2017,2017-12-01 12:00:00,9.0,72.8,75.0,967.0,387,NI,TS
2017333N06082,2017,2017-12-01 15:00:00,9.1,72.5,78.0,971.0,418,NI,TS
2017333N06082,2017,2017-12-01 18:00:00,9.2,72.1,80.0,975.0,453,NI,TS
2017333N06082,2017,2017-12-01 21:00:00,9.3,71.8,83.0,973.0,479,NI,TS
2017333N06082,2017,2017-12-02 00:00:00,9.5,71.5,85.0,970.0,491,NI,TS
2017333N06082,2017,2017-12-02 03:00:00,9.6,71.2,88.0,963.0,513,NI,TS
2017333N06082,2017,2017-12-02 06:00:00,9.8,71.0,90.0,956.0,520,NI,TS
2017333N06082,2017,2017-12-02 09:00:00,10.2,70.6,95.0,952.0,539,NI,TS
2017333N06082,2017,2017-12-02 12:00:00,10.5,70.3,100.0,948.0,553,NI,TS
2017333N06082,2017,2017-12-02 15:00:00,10.7,70.0,98.0,950.0,573,NI,TS
2017333N06082,2017,2017-12-02 18:00:00,11.0,69.7,95.0,952.0,590,NI,TS
2017333N06082,2017,2017-12-02 21:00:00,11.2,69.5,93.0,954.0,604,NI,TS
2017333N06082,2017,2017-12-03 00:00:00,11.5,69.3,90.0,956.0,615,NI,TS
2017333N06082,2017,2017-12-03 03:00:00,11.9,69.0,85.0,966.0,638,NI,TS
2017333N06082,2017,2017-12-03 06:00:00,12.2,68.9,80.0,975.0,630,NI,TS
2017333N06082,2017,2017-12-03 09:00:00,12.4,68.8,78.0,976.0,628,NI,TS
2017333N06082,2017,2017-12-03 12:00:00,12.9,68.7,75.0,977.0,612,NI,TS
2017333N06082,2017,2017-12-03 15:00:00,13.1,68.6,75.0,978.0,614,NI,TS
2017333N06082,2017,2017-12-03 18:00:00,13.5,68.5,75.0,979.0,607,NI,TS
2017333N06082,2017,2017-12-03 21:00:00,13.9,68.5,75.0,973.0,590,NI,TS
2017333N06082,2017,2017-12-04 00:00:00,14.3,68.5,75.0,967.0,570,NI,TS
2017333N06082,2017,2017-12-04 03:00:00,14.5,68.5,73.0,975.0,561,NI,TS
2017333N06082,2017,2017-12-04 06:00:00,14.8,68.7,70.0,983.0,528,NI,TS
2017333N06082,2017,2017-12-04 09:00:00,15.1,69.0,68.0,984.0,486,NI,TS
2017333N06082,2017,2017-12-04 12:00:00,15.6,69.2,65.0,984.0,449,NI,TS
2017333N06082,2017,2017-12-04 15:00:00,16.1,69.5,63.0,981.0,408,NI,TS
2017333N06082,2017,2017-12-04 18:00:00,16.6,69.9,60.0,978.0,358,NI,TS
2017333N06082,2017,2017-12-04 21:00:00,17.0,70.3,55.0,982.0,304,NI,TS
2017333N06082,2017,2017-12-05 00:00:00,17.5,70.7,50.0,985.0,245,NI,TS
2017333N06082,2017,2017-12-05 03:00:00,17.9,71.0,43.0,991.0,203,NI,TS
2017333N06082,2017,2017-12-05 06:00:00,18.2,71.2,35.0,996.0,179,NI,TS
2017333N06082,2017,2017-12-05 09:00:00,18.3,71.4,33.0,998.0,158,NI,TS
2017333N06082,2017,2017-12-05 12:00:00,18.5,71.5,30.0,1000.0,144,NI,MX
2017333N06082,2017,2017-12-05 15:00:00,18.8,71.6,,,126,NI,TS
2017333N06082,2017,2017-12-05 18:00:00,19.2,71.9,,,90,NI,TS
2017340N09089,2017,2017-12-06 03:00:00,8.5,88.5,,,745,NI,TS
2017340N09089,2017,2017-12-06 06:00:00,8.8,88.3,,,728,NI,TS
2017340N09089,2017,2017-12-06 09:00:00,9.3,88.1,,,719,NI,TS
2017340N09089,2017,2017-12-06 12:00:00,9.8,88.0,,,725,NI,TS
2017340N09089,2017,2017-12-06 15:00:00,9.9,88.0,,,728,NI,TS
2017340N09089,2017,2017-12-06 18:00:00,10.0,88.0,,,732,NI,TS
2017340N09089,2017,2017-12-06 21:00:00,10.4,88.0,,,750,NI,TS
2017340N09089,2017,2017-12-07 00:00:00,11.1,88.0,,,783,NI,TS
2017340N09089,2017,2017-12-07 03:00:00,12.0,88.0,,,801,NI,TS
2017340N09089,2017,2017-12-07 06:00:00,12.2,87.9,,,778,NI,TS
2017340N09089,2017,2017-12-07 09:00:00,12.5,87.8,,,749,NI,TS
2017340N09089,2017,2017-12-07 12:00:00,12.8,87.7,,,720,NI,TS
2017340N09089,2017,2017-12-07 15:00:00,13.1,87.7,,,697,NI,TS
2017340N09089,2017,2017-12-07 18:00:00,13.4,87.6,,,664,NI,TS
2017340N09089,2017,2017-12-07 21:00:00,13.8,87.3,,,608,NI,TS
2017340N09089,2017,2017-12-08 00:00:00,14.3,87.0,,,544,NI,TS
2017340N09089,2017,2017-12-08 03:00:00,15.0,86.8,,,468,NI,TS
2017340N09089,2017,2017-12-08 06:00:00,15.8,86.6,40.0,993.0,385,NI,TS
2017340N09089,2017,2017-12-08 09:00:00,16.5,86.5,43.0,991.0,323,NI,TS
2017340N09089,2017,2017-12-08 12:00:00,17.0,86.3,45.0,989.0,269,NI,TS
2017340N09089,2017,2017-12-08 15:00:00,17.6,86.3,43.0,994.0,224,NI,TS
2017340N09089,2017,2017-12-08 18:00:00,18.1,86.4,40.0,999.0,198,NI,TS
2017340N09089,2017,2017-12-08 21:00:00,18.4,86.4,38.0,998.0,168,NI,TS
2017340N09089,2017,2017-12-09 00:00:00,18.7,86.5,35.0,996.0,140,NI,TS
2017340N09089,2017,2017-12-09 03:00:00,18.8,86.7,33.0,998.0,137,NI,TS
2017340N09089,2017,2017-12-09 06:00:00,19.0,86.9,30.0,1000.0,123,NI,TS
2017340N09089,2017,2017-12-09 09:00:00,19.1,87.1,30.0,1000.0,124,NI,TS
2017340N09089,2017,2017-12-09 12:00:00,19.3,87.3,30.0,1000.0,122,NI,TS
2017340N09089,2017,2017-12-09 15:00:00,19.5,87.4,28.0,1005.0,115,NI,TS
2017340N09089,2017,2017-12-09 18:00:00,19.8,87.6,25.0,1009.0,109,NI,TS
2017340N09089,2017,2017-12-09 21:00:00,20.1,87.8,25.0,1009.0,107,NI,TS
2017340N09089,2017,2017-12-10 00:00:00,20.4,88.1,25.0,1009.0,119,NI,TS
2017340N09089,2017,2017-12-10 03:00:00,20.7,88.4,23.0,1008.0,100,NI,TS
2017340N09089,2017,2017-12-10 06:00:00,21.1,88.7,20.0,1007.0,59,NI,TS
2018072N05076,2018,2018-03-13 03:00:00,5.0,76.0,,,375,NI,TS
2018072N05076,2018,2018-03-13 06:00:00,5.5,75.8,,,335,NI,TS
2018072N05076,2018,2018-03-13 09:00:00,6.1,75.4,,,306,NI,TS
2018072N05076,2018,2018-03-13 12:00:00,6.5,75.0,,,306,NI,TS
2018072N05076,2018,2018-03-13 15:00:00,6.7,74.9,,,298,NI,TS
2018072N05076,2018,2018-03-13 18:00:00,6.7,74.8,,,306,NI,TS
2018072N05076,2018,2018-03-13 21:00:00,6.8,74.7,,,306,NI,TS
2018072N05076,2018,2018-03-14 00:00:00,7.0,74.5,,,306,NI,TS
2018072N05076,2018,2018-03-14 03:00:00,7.5,74.0,,,316,NI,TS
2018072N05076,2018,2018-03-14 06:00:00,8.0,73.5,,,345,NI,TS
2018072N05076,2018,2018-03-14 09:00:00,8.4,73.1,,,369,NI,TS
2018072N05076,2018,2018-03-14 12:00:00,8.7,72.8,,,392,NI,TS
2018072N05076,2018,2018-03-14 15:00:00,8.9,72.6,,,410,NI,TS
2018072N05076,2018,2018-03-14 18:00:00,9.1,72.5,,,418,NI,TS
2018148N17090,2018,2018-05-28 00:00:00,16.5,90.2,20.0,1007.0,430,NI,DS
2018148N17090,2018,2018-05-28 03:00:00,16.7,90.4,23.0,1006.0,413,NI,DS
2018148N17090,2018,2018-05-28 06:00:00,16.9,90.6,25.0,1004.0,396,NI,TS
2018148N17090,2018,2018-05-28 09:00:00,17.1,90.8,25.0,1004.0,373,NI,TS
2018148N17090,2018,2018-05-28 12:00:00,17.3,91.0,25.0,1004.0,342,NI,TS
2018148N17090,2018,2018-05-28 15:00:00,17.5,91.2,28.0,1002.0,312,NI,TS
2018148N17090,2018,2018-05-28 18:00:00,17.8,91.5,30.0,1000.0,268,NI,DS
2018148N17090,2018,2018-05-28 21:00:00,18.0,91.7,33.0,998.0,238,NI,DS
2018148N17090,2018,2018-05-29 00:00:00,18.3,92.0,35.0,996.0,195,NI,TS
2018148N17090,2018,2018-05-29 03:00:00,18.5,92.3,38.0,995.0,157,NI,TS
2018148N17090,2018,2018-05-29 06:00:00,18.7,92.5,40.0,993.0,130,NI,TS
2018148N17090,2018,2018-05-29 09:00:00,19.0,92.9,43.0,991.0,80,NI,TS
2018148N17090,2018,2018-05-29 12:00:00,19.4,93.3,45.0,989.0,33,NI,TS
2018148N17090,2018,2018-05-29 15:00:00,19.7,93.6,40.0,993.0,0,NI,TS
2018148N17090,2018,2018-05-29 18:00:00,20.0,94.0,35.0,996.0,0,NI,TS
2018148N17090,2018,2018-05-29 21:00:00,20.6,94.7,33.0,998.0,0,NI,TS
2018161N22092,2018,2018-06-10 06:00:00,22.3,91.5,,,30,NI,TS
2018161N22092,2018,2018-06-10 09:00:00,22.5,91.5,,,15,NI,TS
2018161N22092,2018,2018-06-10 12:00:00,22.7,91.4,,,10,NI,TS
2018161N22092,2018,2018-06-10 15:00:00,22.9,91.4,,,0,NI,TS
2018161N22092,2018,2018-06-10 18:00:00,23.0,91.3,,,0,NI,TS
2018202N21088,2018,2018-07-21 03:00:00,21.0,88.0,,,70,NI,TS
2018202N21088,2018,2018-07-21 06:00:00,21.4,87.7,,,33,NI,TS
2018202N21088,2018,2018-07-21 09:00:00,21.5,87.6,,,22,NI,TS
2018202N21088,2018,2018-07-21 12:00:00,21.7,87.4,,,0,NI,TS
2018202N21088,2018,2018-07-21 15:00:00,21.9,87.2,,,0,NI,TS
2018202N21088,2018,2018-07-21 18:00:00,22.0,87.0,,,0,NI,TS
2018202N21088,2018,2018-07-21 21:00:00,22.0,87.0,,,0,NI,TS
2018202N21088,2018,2018-07-22 00:00:00,22.2,86.8,,,0,NI,TS
2018202N21088,2018,2018-07-22 03:00:00,22.6,86.2,,,0,NI,TS
2018202N21088,2018,2018-07-22 06:00:00,22.7,86.1,,,0,NI,TS
2018202N21088,2018,2018-07-22 09:00:00,22.8,85.7,,,0,NI,TS
2018202N21088,2018,2018-07-22 12:00:00,23.0,85.1,,,0,NI,TS
2018202N21088,2018,2018-07-22 15:00:00,23.2,84.8,,,0,NI,TS
2018202N21088,2018,2018-07-22 18:00:00,23.5,84.5,,,0,NI,TS
2018202N21088,2018,2018-07-22 21:00:00,23.7,84.3,,,0,NI,TS
2018202N21088,2018,2018-07-23 00:00:00,23.9,84.0,,,0,NI,TS
2018219N21088,2018,2018-08-07 09:00:00,21.5,87.5,,,15,NI,TS
2018219N21088,2018,2018-08-07 12:00:00,21.5,87.0,,,0,NI,TS
2018219N21088,2018,2018-08-07 15:00:00,21.5,86.5,,,0,NI,TS
2018219N21088,2018,2018-08-07 18:00:00,21.6,86.0,,,0,NI,TS
2018219N21088,2018,2018-08-07 21:00:00,21.7,85.3,,,0,NI,TS
2018219N21088,2018,2018-08-08 00:00:00,21.7,84.5,,,0,NI,TS
2018227N20086,2018,2018-08-15 03:00:00,20.0,86.0,,,0,NI,TS
2018227N20086,2018,2018-08-15 06:00:00,20.1,85.6,,,0,NI,TS
2018227N20086,2018,2018-08-15 09:00:00,20.2,85.3,,,0,NI,TS
2018227N20086,2018,2018-08-15 12:00:00,20.2,85.0,,,0,NI,TS
2018227N20086,2018,2018-08-15 15:00:00,20.2,84.6,,,0,NI,TS
2018227N20086,2018,2018-08-15 18:00:00,20.3,84.0,,,0,NI,TS
2018227N20086,2018,2018-08-15 21:00:00,20.4,83.1,,,0,NI,TS
2018227N20086,2018,2018-08-16 00:00:00,20.5,82.0,,,0,NI,TS
2018227N20086,2018,2018-08-16 03:00:00,20.6,81.0,,,0,NI,TS
2018227N20086,2018,2018-08-16 06:00:00,20.7,80.5,,,0,NI,TS
2018227N20086,2018,2018-08-16 09:00:00,20.9,79.4,,,0,NI,TS
2018227N20086,2018,2018-08-16 12:00:00,21.1,78.3,,,0,NI,TS
2018227N20086,2018,2018-08-16 15:00:00,21.1,77.9,,,0,NI,TS
2018227N20086,2018,2018-08-16 18:00:00,21.2,77.5,,,0,NI,TS
2018227N20086,2018,2018-08-16 21:00:00,21.4,76.8,,,0,NI,TS
2018227N20086,2018,2018-08-17 00:00:00,21.8,75.8,,,0,NI,TS
2018249N22088,2018,2018-09-06 00:00:00,21.8,88.0,,,10,NI,TS
2018249N22088,2018,2018-09-06 03:00:00,21.8,87.9,,,0,NI,TS
2018249N22088,2018,2018-09-06 06:00:00,21.8,87.6,,,0,NI,TS
2018249N22088,2018,2018-09-06 09:00:00,21.7,87.2,,,0,NI,TS
2018249N22088,2018,2018-09-06 12:00:00,21.7,86.8,,,0,NI,TS
2018249N22088,2018,2018-09-06 15:00:00,21.8,86.5,,,0,NI,TS
2018249N22088,2018,2018-09-06 18:00:00,21.9,86.0,,,0,NI,TS
2018249N22088,2018,2018-09-06 21:00:00,21.9,85.0,,,0,NI,TS
2018249N22088,2018,2018-09-07 00:00:00,22.2,84.0,,,0,NI,TS
2018249N22088,2018,2018-09-07 03:00:00,22.9,83.3,,,0,NI,TS
2018263N17089,2018,2018-09-19 15:00:00,17.2,89.0,,,416,NI,TS
2018263N17089,2018,2018-09-19 18:00:00,17.2,88.3,30.0,1000.0,371,NI,TS
2018263N17089,2018,2018-09-19 21:00:00,17.2,87.8,30.0,999.0,346,NI,TS
2018263N17089,2018,2018-09-20 00:00:00,17.2,87.4,30.0,998.0,330,NI,TS
2018263N17089,2018,2018-09-20 03:00:00,17.3,87.1,30.0,998.0,309,NI,TS
2018263N17089,2018,2018-09-20 06:00:00,17.6,87.0,30.0,997.0,274,NI,TS
2018263N17089,2018,2018-09-20 09:00:00,17.9,86.6,33.0,996.0,228,NI,TS
2018263N17089,2018,2018-09-20 12:00:00,18.3,86.1,35.0,995.0,163,NI,TS
2018263N17089,2018,2018-09-20 15:00:00,18.6,85.8,35.0,997.0,118,NI,TS
2018263N17089,2018,2018-09-20 18:00:00,19.1,85.2,35.0,999.0,38,NI,TS
2018263N17089,2018,2018-09-20 21:00:00,19.4,84.4,35.0,998.0,0,NI,TS
2018263N17089,2018,2018-09-21 00:00:00,19.8,83.6,35.0,996.0,0,NI,TS
2018263N17089,2018,2018-09-21 03:00:00,20.1,82.5,33.0,998.0,0,NI,TS
2018263N17089,2018,2018-09-21 06:00:00,20.5,81.5,30.0,1000.0,0,NI,TS
2018263N17089,2018,2018-09-21 09:00:00,20.9,80.7,28.0,1002.0,0,NI,TS
2018263N17089,2018,2018-09-21 12:00:00,21.2,80.1,25.0,1004.0,0,NI,TS
2018263N17089,2018,2018-09-21 15:00:00,21.4,79.5,,,0,NI,TS
2018263N17089,2018,2018-09-21 18:00:00,21.4,78.7,,,0,NI,TS
2018263N17089,2018,2018-09-21 21:00:00,21.8,77.8,,,0,NI,TS
2018263N17089,2018,2018-09-22 00:00:00,22.3,76.9,,,0,NI,TS
2018263N17089,2018,2018-09-22 03:00:00,22.9,76.3,,,0,NI,TS
2018263N17089,2018,2018-09-22 06:00:00,22.9,76.3,,,0,NI,TS
2018279N11069,2018,2018-10-05 18:00:00,11.2,68.9,20.0,1004.0,666,NI,DS
2018279N11069,2018,2018-10-05 21:00:00,11.1,68.4,20.0,1006.0,722,NI,DS
2018279N11069,2018,2018-10-06 00:00:00,11.0,67.9,20.0,1007.0,777,NI,DS
2018279N11069,2018,2018-10-06 03:00:00,11.0,67.5,23.0,1007.0,819,NI,DS
2018279N11069,2018,2018-10-06 06:00:00,11.0,67.1,25.0,1006.0,862,NI,TS
2018279N11069,2018,2018-10-06 09:00:00,11.0,66.9,25.0,1005.0,883,NI,TS
2018279N11069,2018,2018-10-06 12:00:00,11.1,66.8,25.0,1004.0,890,NI,TS
2018279N11069,2018,2018-10-06 15:00:00,11.2,66.6,25.0,1004.0,903,NI,TS
2018279N11069,2018,2018-10-06 18:00:00,11.4,66.4,25.0,1004.0,911,NI,TS
2018279N11069,2018,2018-10-06 21:00:00,11.4,66.2,25.0,1004.0,930,NI,TS
2018279N11069,2018,2018-10-07 00:00:00,11.5,66.0,25.0,1003.0,940,NI,TS
2018279N11069,2018,2018-10-07 03:00:00,11.7,65.7,25.0,1004.0,965,NI,TS
2018279N11069,2018,2018-10-07 06:00:00,11.8,65.3,25.0,1004.0,1001,NI,TS
2018281N14088,2018,2018-10-08 00:00:00,14.2,88.4,20.0,1007.0,649,NI,DS
2018281N14088,2018,2018-10-08 03:00:00,14.1,88.4,23.0,1006.0,657,NI,MX
2018281N14088,2018,2018-10-08 06:00:00,14.1,88.3,25.0,1005.0,649,NI,TS
2018281N14088,2018,2018-10-08 09:00:00,14.2,88.1,28.0,1004.0,626,NI,TS
2018281N14088,2018,2018-10-08 12:00:00,14.3,87.9,30.0,1002.0,604,NI,TS
2018281N14088,2018,2018-10-08 15:00:00,14.4,87.7,30.0,1001.0,581,NI,TS
2018281N14088,2018,2018-10-08 18:00:00,14.5,87.5,30.0,1000.0,558,NI,TS
2018281N14088,2018,2018-10-08 21:00:00,14.6,87.3,33.0,998.0,536,NI,TS
2018281N14088,2018,2018-10-09 00:00:00,14.7,87.1,35.0,996.0,514,NI,TS
2018281N14088,2018,2018-10-09 03:00:00,14.7,86.9,38.0,995.0,501,NI,TS
2018281N14088,2018,2018-10-09 06:00:00,14.8,86.8,40.0,993.0,486,NI,TS
2018281N14088,2018,2018-10-09 09:00:00,14.9,86.7,43.0,995.0,470,NI,TS
2018281N14088,2018,2018-10-09 12:00:00,15.1,86.6,45.0,997.0,446,NI,TS
2018281N14088,2018,2018-10-09 15:00:00,15.3,86.5,48.0,991.0,421,NI,TS
2018281N14088,2018,2018-10-09 18:00:00,15.6,86.3,50.0,985.0,382,NI,TS
2018281N14088,2018,2018-10-09 21:00:00,15.8,86.1,58.0,980.0,351,NI,TS
2018281N14088,2018,2018-10-10 00:00:00,16.1,86.0,65.0,974.0,318,NI,TS
2018281N14088,2018,2018-10-10 03:00:00,16.5,85.9,70.0,975.0,277,NI,TS
2018281N14088,2018,2018-10-10 06:00:00,17.0,85.6,75.0,976.0,223,NI,TS
2018281N14088,2018,2018-10-10 09:00:00,17.3,85.4,83.0,966.0,177,NI,TS
2018281N14088,2018,2018-10-10 12:00:00,17.6,85.3,90.0,956.0,146,NI,TS
2018281N14088,2018,2018-10-10 15:00:00,17.8,85.1,98.0,950.0,115,NI,TS
2018281N14088,2018,2018-10-10 18:00:00,18.3,85.0,105.0,944.0,69,NI,TS
2018281N14088,2018,2018-10-10 21:00:00,18.6,84.6,103.0,946.0,15,NI,TS
2018281N14088,2018,2018-10-11 00:00:00,18.8,84.4,100.0,948.0,0,NI,TS
