SID,SEASON,time,LAT,LON,wind,pressure,DIST2LAND,BASIN,NATURE,u850,v850,u200,v200,t850,q850,rvor850,sst,vws,z500_height
2006224N21088,2006,2006-08-12 03:00:00,21.0,88.0,,,70,NI,TS,-5.834343,5.3339233,-15.145737,2.9729767,293.6222,0.016008234,90.583496,302.09448,9.6476145,5795.031
2006224N21088,2006,2006-08-12 06:00:00,21.0,88.0,,,70,NI,TS,-3.8783417,8.407532,-16.704117,4.308563,293.98657,0.016512074,90.583496,302.09448,13.464845,5809.3237
2006224N21088,2006,2006-08-12 09:00:00,21.0,87.5,,,56,NI,TS,0.10708618,5.125099,-13.848091,2.0144348,293.71777,0.015868096,87.19772,302.14917,15.042511,5801.412
2006224N21088,2006,2006-08-12 12:00:00,21.0,87.5,,,56,NI,TS,3.1608734,8.739151,-11.94519,0.6343689,293.8767,0.01581015,87.19772,302.14917,17.142948,5798.217
2006224N21088,2006,2006-08-12 15:00:00,22.0,86.5,,,0,NI,TS,-7.6422195,4.12545,-12.255486,-0.30647278,293.33496,0.016678926,93.14035,302.14917,6.5382137,5809.998
2006224N21088,2006,2006-08-12 18:00:00,22.0,85.0,,,0,NI,TS,-11.394531,2.5000305,-11.218124,-1.5949707,293.11743,0.01684532,97.6091,302.14917,4.098799,5816.197
2006224N21088,2006,2006-08-12 21:00:00,22.0,83.5,,,0,NI,TS,-12.74044,-6.6011963,-10.424438,-2.2563553,293.0697,0.017266832,99.92941,302.14917,5.907835,5802.805
2006224N21088,2006,2006-08-13 00:00:00,22.0,82.5,,,0,NI,TS,-4.285568,-6.186798,-9.999893,2.064682,292.938,0.016859125,98.91379,302.14917,10.036953,5791.7334
2006228N21088,2006,2006-08-16 03:00:00,20.5,88.0,,,106,NI,TS,0.2024231,9.809059,-2.2290268,4.969002,293.82715,0.015632918,89.92172,301.4751,6.5279503,5750.871
2006228N21088,2006,2006-08-16 06:00:00,20.5,87.5,,,56,NI,TS,1.46492,6.493866,-7.015396,-0.11213684,293.80322,0.015191458,84.261566,301.56982,10.749653,5743.6216
2006228N21088,2006,2006-08-16 09:00:00,20.5,87.5,,,56,NI,TS,0.3440857,10.107964,-4.984146,0.6349411,293.54675,0.016130116,97.992325,301.56982,11.640053,5745.083
2006228N21088,2006,2006-08-16 12:00:00,20.5,87.0,,,15,NI,TS,1.4712982,7.893936,-5.089615,-1.6746216,293.50122,0.016924769,96.41029,301.56982,11.601848,5737.852
2006228N21088,2006,2006-08-16 15:00:00,20.5,86.5,,,0,NI,TS,5.8517838,5.33799,-4.7962723,2.7668533,292.92944,0.016669884,96.59029,301.56982,10.960749,5751.9766
2006228N21088,2006,2006-08-16 18:00:00,20.5,86.0,,,0,NI,TS,9.292816,6.3171997,-3.4423828,2.7649689,292.69946,0.016231894,96.67622,301.56982,13.221333,5760.315
2006228N21088,2006,2006-08-16 21:00:00,21.0,85.0,,,0,NI,TS,2.9787445,-2.788391,-5.995529,0.18952179,292.6792,0.016732436,100.6902,301.56982,10.726052,5748.761
2006228N21088,2006,2006-08-17 00:00:00,21.5,84.5,,,0,NI,TS,4.7662354,4.0317993,-0.058441162,0.62384033,292.36597,0.016335092,99.67067,301.56982,5.9069195,5731.599
2006228N21088,2006,2006-08-17 03:00:00,22.0,83.5,,,0,NI,TS,-6.4673157,-4.076462,-6.7569885,6.0598755,292.35767,0.016297111,100.79787,301.56982,13.602604,5758.2197
2006228N21088,2006,2006-08-17 06:00:00,22.0,83.5,,,0,NI,TS,-5.5543823,11.694183,-3.6039734,8.575989,292.02515,0.016203817,100.79787,301.56982,3.6779385,5766.485
2006228N21088,2006,2006-08-17 09:00:00,22.5,83.0,,,0,NI,TS,-11.553154,8.042015,-5.0480423,6.6272583,292.37048,0.015658602,90.86537,301.56982,9.338064,5772.198
2006228N21088,2006,2006-08-17 12:00:00,22.5,81.0,,,0,NI,TS,-7.9874725,-8.149216,-4.6385956,3.369934,293.08105,0.01700643,98.47084,301.56982,11.996074,5772.915
2006228N21088,2006,2006-08-17 15:00:00,22.5,81.0,,,0,NI,TS,-2.7166977,-1.2470856,-3.6676254,5.306923,293.1344,0.01706369,99.275314,301.56982,8.740969,5785.6074
2006228N21088,2006,2006-08-17 18:00:00,22.5,80.5,,,0,NI,TS,4.126343,4.6706696,-6.1029053,7.2263336,292.76587,0.016656034,98.83,301.56982,10.543668,5795.164
2006228N21088,2006,2006-08-17 21:00:00,22.5,80.0,,,0,NI,TS,3.6354218,2.4091187,-3.3305511,1.3417053,292.5053,0.016540136,99.78021,301.56982,11.452963,5794.186
2006228N21088,2006,2006-08-18 00:00:00,22.5,79.0,,,0,NI,TS,13.349579,-1.1903229,-0.5230408,-4.6112823,292.29358,0.016326964,99.29974,301.56982,14.288196,5784.464
2006228N21088,2006,2006-08-18 03:00:00,23.0,78.0,,,0,NI,TS,4.2842865,-6.209717,-3.0095825,0.80581665,292.60663,0.016691567,99.733795,301.56982,12.336015,5798.3115
2006228N21088,2006,2006-08-18 06:00:00,23.0,77.5,,,0,NI,TS,6.0666504,-6.1959076,-1.5508118,1.0959625,292.7732,0.01691598,100.25333,301.56982,10.545004,5811.2925
2006228N21088,2006,2006-08-18 09:00:00,23.5,77.0,,,0,NI,TS,0.75115967,-4.79187,-6.0030518,-2.5596313,292.9004,0.016895136,98.07913,301.56982,8.90702,5810.2793
2006241N20088,2006,2006-08-29 03:00:00,20.5,87.5,,,56,NI,TS,-2.3341904,12.72274,-1.6128235,2.787735,292.78577,0.015153516,88.91145,302.60645,11.457207,5783.75
2006241N20088,2006,2006-08-29 06:00:00,20.5,86.5,,,0,NI,TS,0.37123108,2.9407043,-2.4609375,14.151855,292.94238,0.01642296,95.024734,302.60645,11.563352,5785.0146
2006241N20088,2006,2006-08-29 09:00:00,21.0,85.0,,,0,NI,TS,-4.7983932,-4.267906,-14.323975,0.03261566,293.17407,0.016909111,99.534164,302.60645,12.120291,5787.4004
2006241N20088,2006,2006-08-29 12:00:00,21.0,84.5,,,0,NI,TS,-5.5305176,-3.5331573,-15.075684,1.3352509,293.22412,0.017367605,99.94432,302.60645,10.715017,5780.9146
2006241N20088,2006,2006-08-29 15:00:00,21.0,84.5,,,0,NI,TS,0.58903503,6.929489,-4.1582336,4.4547653,292.87854,0.016965477,99.665695,302.60645,10.266502,5785.3926
2006241N20088,2006,2006-08-29 18:00:00,21.0,84.0,,,0,NI,TS,1.6851501,4.7183075,1.1791382,8.94342,292.64038,0.016760759,100.37273,302.60645,4.2553062,5773.402
2006241N20088,2006,2006-08-29 21:00:00,21.0,83.5,,,0,NI,TS,-0.67453,-0.9926529,-2.3264084,6.4914856,292.31177,0.016345056,100.02016,302.60645,12.5084,5771.984
2006241N20088,2006,2006-08-30 00:00:00,21.0,83.0,,,0,NI,TS,4.1786804,-1.230957,-1.5878143,-3.7416992,291.81714,0.015864026,99.762344,302.60645,6.289379,5764.804
2006241N20088,2006,2006-08-30 03:00:00,22.0,83.0,,,0,NI,TS,-13.243668,8.266357,-6.6387634,6.535431,291.7196,0.015711498,98.90097,302.60645,11.159173,5782.058
2006241N20088,2006,2006-08-30 06:00:00,22.5,82.5,,,0,NI,TS,-14.863281,12.501953,-5.164322,9.138733,291.67285,0.015788805,99.93613,302.60645,10.265528,5794.621
2006241N20088,2006,2006-08-30 09:00:00,22.5,81.5,,,0,NI,TS,-10.238647,1.3251343,-4.851433,1.8759689,291.85278,0.015948534,100.26083,302.60645,13.732109,5788.998
2006241N20088,2006,2006-08-30 12:00:00,22.5,81.0,,,0,NI,TS,-5.3757324,0.1619873,-3.1498718,1.0858612,291.95264,0.01596855,99.87021,302.60645,2.4099789,5777.843
2006241N20088,2006,2006-08-30 15:00:00,22.5,81.0,,,0,NI,TS,-1.0276184,4.961235,-3.0550003,1.346962,292.10663,0.016098447,99.816925,302.60645,6.350575,5787.9404
2006241N20088,2006,2006-08-30 18:00:00,22.5,81.0,,,0,NI,TS,3.3204956,9.760483,-2.9601288,1.6080627,292.26062,0.016228344,99.816925,302.60645,10.291171,5798.0376
2006241N20088,2006,2006-08-30 21:00:00,22.5,80.5,,,0,NI,TS,9.433487,7.4110184,3.675888,0.06842804,291.52698,0.015621483,100.350174,302.60645,10.473937,5788.1367
2006241N20088,2006,2006-08-31 00:00:00,23.0,80.0,,,0,NI,TS,1.2242126,6.8017883,4.825577,4.479965,291.7953,0.015772793,100.07283,302.60645,4.2849374,5768.3965
2006241N20088,2006,2006-08-31 03:00:00,23.5,79.0,,,0,NI,TS,-2.8750153,-1.2176437,-3.8855362,0.8113861,291.6413,0.015577013,97.96881,302.60645,4.403968,5777.754
2006241N20088,2006,2006-08-31 06:00:00,24.0,78.0,,,0,NI,TS,-13.107056,-8.846451,-6.3036804,0.045150757,291.46582,0.01555337,100.33209,302.60645,11.195826,5793.8164
2006241N20088,2006,2006-08-31 09:00:00,24.0,78.0,,,0,NI,TS,-6.648842,-7.843254,-3.9477997,-0.050315857,291.71448,0.015618337,98.30499,302.60645,9.017595,5783.843
2006241N20088,2006,2006-08-31 12:00:00,24.0,78.0,,,0,NI,TS,-0.19062805,-6.8400574,-1.591919,-0.14578247,291.96313,0.015683305,98.30499,302.60645,6.8393664,5773.8696
2006241N20088,2006,2006-08-31 15:00:00,24.0,78.0,,,0,NI,TS,4.817604,-1.2911758,-1.1614532,1.3691635,291.82837,0.01574266,100.316864,302.60645,8.742589,5780.498
2006241N20088,2006,2006-08-31 18:00:00,24.5,77.5,,,0,NI,TS,4.4879456,2.699112,-3.691925,0.11262512,291.83618,0.015931714,100.19577,302.60645,8.579056,5786.133
2006241N20088,2006,2006-08-31 21:00:00,25.0,77.0,,,0,NI,TS,-1.35923,-4.050659,-0.55617523,0.37242126,291.54077,0.015570374,100.07646,302.60645,4.7397165,5779.5234
2006247N21089,2006,2006-09-03 12:00:00,20.5,88.5,,,123,NI,TS,3.01651,5.9727936,6.0083313,0.23782349,291.87793,0.0154750105,96.53165,301.85083,6.468452,5799.057
2006247N21089,2006,2006-09-03 15:00:00,20.5,88.0,,,106,NI,TS,5.091545,5.5307846,3.3874435,2.2257462,291.73468,0.015593026,97.65154,301.84106,4.0958652,5801.292
2006247N21089,2006,2006-09-03 18:00:00,20.5,87.5,,,56,NI,TS,4.865799,1.438385,3.6376495,8.160934,292.43713,0.015739175,95.08514,302.0227,6.8338146,5792.8203
2006247N21089,2006,2006-09-03 21:00:00,20.5,87.5,,,56,NI,TS,4.426033,13.845665,2.5723495,9.477776,292.02405,0.015329816,95.87343,301.99988,11.244844,5790.9424
2006247N21089,2006,2006-09-04 00:00:00,21.0,87.0,,,15,NI,TS,-9.619202,12.077164,-5.735138,2.2594604,293.02893,0.014952883,87.06093,302.13916,10.558089,5779.351
2006247N21089,2006,2006-09-04 03:00:00,21.0,86.5,,,0,NI,TS,-7.7562256,3.0645905,-7.1150436,6.2015457,292.221,0.015786218,99.15843,302.13916,7.045084,5785.052
2006247N21089,2006,2006-09-04 06:00:00,21.5,85.5,,,0,NI,TS,-17.764343,-2.5495453,-9.237137,9.034256,291.75684,0.015835632,100.15062,302.13916,14.383939,5786.062
2006247N21089,2006,2006-09-04 09:00:00,21.5,85.0,,,0,NI,TS,-10.227684,3.7548904,-9.609367,5.229126,292.23975,0.01587034,98.22162,302.13916,12.314167,5789.1367
2006247N21089,2006,2006-09-04 12:00:00,22.0,84.5,,,0,NI,TS,-16.872665,0.5749512,-8.58316,4.9650116,291.83594,0.015999941,100.29974,302.13916,9.380219,5786.3223
2006247N21089,2006,2006-09-04 15:00:00,22.0,84.5,,,0,NI,TS,-10.402153,6.819107,-11.853058,3.3969574,291.80737,0.015892912,99.48041,302.13916,12.618797,5799.467
2006247N21089,2006,2006-09-04 18:00:00,22.0,84.5,,,0,NI,TS,-3.9316406,13.063263,-15.122955,1.8289032,291.7788,0.015785884,99.48041,302.13916,15.857375,5812.6113
2006247N21089,2006,2006-09-04 21:00:00,22.0,84.5,,,0,NI,TS,-3.4739304,11.635124,-13.661957,5.666664,291.41876,0.01538256,99.061325,302.13916,12.5344715,5817.449
2006262N19069,2006,2006-09-19 06:00:00,19.4,68.7,20.0,1004.0,246,NI,DS,-2.4680328,-3.6164093,0.9305115,-1.0336456,291.83813,0.015181818,95.667366,301.71777,4.2685795,5838.3486
2006262N19069,2006,2006-09-19 09:00:00,19.4,68.5,20.0,1002.0,259,NI,DS,-2.013504,-4.758171,-3.0795898,-3.0700378,291.96765,0.01537415,94.832695,301.68457,7.0851574,5825.559
2006262N19069,2006,2006-09-19 12:00:00,19.4,68.4,20.0,999.0,267,NI,DS,-2.4691315,-2.2905579,-7.2791443,-6.3329926,292.18115,0.01544775,94.832695,301.68457,6.2831125,5813.2285
2006262N19069,2006,2006-09-19 15:00:00,19.3,68.3,23.0,1001.0,282,NI,DS,-1.0038986,-5.9193954,-5.7476425,-4.593178,292.05457,0.015312221,92.728004,301.58496,5.5958624,5822.1484
2006262N19069,2006,2006-09-19 18:00:00,19.3,68.2,25.0,1002.0,289,NI,DS,-2.3472595,-5.3529205,-2.8860626,-3.1893005,292.1897,0.015050807,92.728004,301.58496,2.2296996,5831.3994
2006262N19069,2006,2006-09-19 21:00:00,19.3,68.0,25.0,1002.0,305,NI,DS,-2.1033783,-2.251152,-4.383789,-4.1029434,292.75244,0.015588822,88.35742,301.44922,5.56129,5820.5103
2006262N19069,2006,2006-09-20 00:00:00,19.3,67.8,25.0,1002.0,320,NI,DS,-2.3848877,-0.26852417,-6.5397186,-4.5966644,292.98706,0.015223709,89.80664,301.2881,5.999618,5806.995
2006262N19069,2006,2006-09-20 03:00:00,19.3,67.6,25.0,1002.0,335,NI,DS,1.2188339,-1.4702988,-4.3031616,-3.9240646,292.69836,0.015003228,88.82547,301.26465,6.0924797,5818.0815
2006262N19069,2006,2006-09-20 06:00:00,19.4,67.4,25.0,1002.0,343,NI,DS,0.5530243,-0.5959015,-1.6935577,-3.0893555,292.8452,0.014818986,87.58328,301.31055,3.3562543,5831.972
2006262N19069,2006,2006-09-20 09:00:00,19.4,67.2,25.0,1002.0,358,NI,DS,-0.9650345,-1.1799011,-2.3700256,-1.2798004,292.6211,0.014183225,80.710754,301.26758,2.370226,5819.135
2006262N19069,2006,2006-09-20 12:00:00,19.5,67.1,25.0,1002.0,358,NI,DS,-2.1588745,-3.625229,-3.8589935,2.8852234,293.03955,0.013305231,80.31232,301.2041,6.7287736,5807.522
2006262N19069,2006,2006-09-20 15:00:00,19.6,66.9,28.0,1001.0,365,NI,DS,-0.8871994,-1.6598129,-5.0275955,4.149849,292.68762,0.012488369,70.501816,301.2041,7.529895,5819.7446
2006262N19069,2006,2006-09-20 18:00:00,19.6,66.8,30.0,1000.0,372,NI,DS,-0.4514618,-2.6826782,-6.518463,4.7582245,292.10913,0.012629473,80.18541,301.16992,9.600809,5829.6475
2006262N19069,2006,2006-09-20 21:00:00,19.6,66.7,30.0,1000.0,378,NI,DS,2.6170578,1.2427292,-3.5603561,4.8812866,292.12573,0.0135933645,90.06824,300.94702,7.945384,5814.1343
2006262N19069,2006,2006-09-21 00:00:00,19.6,66.6,30.0,1000.0,384,NI,TS,5.240265,1.7404022,3.2082977,4.6293488,292.26733,0.014383211,88.47839,300.771,3.531983,5793.14
2006262N19069,2006,2006-09-21 03:00:00,19.6,66.4,30.0,1000.0,398,NI,TS,3.3405075,4.382744,2.2583694,5.129196,292.82422,0.014147464,79.41507,300.771,2.4671402,5803.6084
2006262N19069,2006,2006-09-21 06:00:00,19.6,66.3,30.0,1000.0,404,NI,TS,0.7532501,3.6989136,2.6463318,6.7716217,293.1233,0.01398086,81.11038,300.85498,3.6090574,5804.7466
2006262N19069,2006,2006-09-21 09:00:00,19.6,66.2,33.0,999.0,411,NI,TS,2.2888565,3.536316,0.4674301,6.513031,293.0636,0.01422398,84.34205,300.85498,4.9248304,5797.4785
2006262N19069,2006,2006-09-21 12:00:00,19.6,66.2,35.0,997.0,411,NI,TS,3.824463,3.3737183,-1.7114716,6.2544403,293.0039,0.014467099,84.34205,300.85498,6.2406034,5790.21
2006262N19069,2006,2006-09-21 15:00:00,19.6,66.1,38.0,996.0,411,NI,TS,3.3774414,-1.0899277,-1.6926651,6.2442627,292.2859,0.014702486,92.27982,300.9419,9.388052,5795.4077
2006262N19069,2006,2006-09-21 18:00:00,19.7,66.2,40.0,994.0,403,NI,TS,-1.4855957,3.6847076,-4.9863586,9.054398,292.35693,0.014729971,89.33842,300.854,6.4100633,5809.5537
2006262N19069,2006,2006-09-21 21:00:00,19.7,66.2,43.0,993.0,403,NI,TS,-0.5755539,1.0883255,-2.579712,8.1169815,292.13568,0.014791224,92.8035,300.66077,7.5562496,5799.624
2006262N19069,2006,2006-09-22 00:00:00,20.0,66.2,45.0,991.0,380,NI,TS,-5.3471527,-2.357666,0.0027160645,7.191284,291.88904,0.015290214,96.1199,300.43335,10.94548,5789.618
2006262N19069,2006,2006-09-22 03:00:00,20.1,66.2,45.0,991.0,372,NI,TS,-6.116783,-4.138832,1.0981293,6.9598923,291.90546,0.015280244,96.14215,300.43335,13.257824,5794.743
2006262N19069,2006,2006-09-22 06:00:00,20.1,66.3,45.0,991.0,364,NI,TS,-6.8864136,-5.919998,2.1935425,6.7285004,291.92188,0.015270274,96.14215,300.43335,15.570168,5799.8687
2006262N19069,2006,2006-09-22 09:00:00,20.1,66.3,48.0,989.0,364,NI,TS,-4.68042,-9.002815,2.1034164,4.4152985,291.91077,0.015483372,99.04462,300.43335,15.225367,5789.7773
2006262N19069,2006,2006-09-22 12:00:00,20.4,66.6,50.0,987.0,319,NI,TS,-11.999817,-6.48407,-0.47694397,3.5727997,291.75513,0.015907232,100.31415,300.52808,15.294353,5777.392
2006262N19069,2006,2006-09-22 15:00:00,20.4,66.6,50.0,987.0,319,NI,TS,-11.81723,-6.9002914,0.91900635,2.2144852,291.91455,0.015521711,93.77265,300.52808,15.7308655,5793.156
2006262N19069,2006,2006-09-22 18:00:00,20.4,66.7,50.0,987.0,303,NI,TS,-11.4198,-2.269638,2.6997223,1.315155,291.98413,0.01527638,95.049995,300.4646,14.567486,5805.223
2006262N19069,2006,2006-09-22 21:00:00,20.4,66.7,50.0,987.0,311,NI,TS,-10.743065,-2.6221619,3.9461288,2.7565536,291.745,0.015242565,98.08873,300.25073,15.714042,5801.624
2006262N19069,2006,2006-09-23 00:00:00,20.7,67.0,50.0,987.0,265,NI,TS,-13.033127,1.22258,5.0069885,5.1979523,291.95117,0.014832527,92.64342,300.25366,18.472937,5799.2734
2006262N19069,2006,2006-09-23 03:00:00,20.7,67.0,53.0,986.0,265,NI,TS,-13.753357,2.1509247,1.6153488,2.0131607,291.9724,0.014765168,91.45499,300.25366,15.931457,5815.551
2006262N19069,2006,2006-09-23 06:00:00,20.8,67.1,55.0,984.0,250,NI,TS,-14.473587,3.0792694,-1.7762909,-1.1716309,291.99365,0.014697807,91.45499,300.25366,13.3899765,5831.8276
2006262N19069,2006,2006-09-23 09:00:00,20.7,67.1,50.0,988.0,258,NI,TS,-12.503632,2.7180023,-1.1015015,-0.6621399,291.96692,0.015028062,96.08438,300.25366,11.9019,5827.0195
2006262N19069,2006,2006-09-23 12:00:00,20.7,67.1,45.0,991.0,258,NI,TS,-10.533676,2.3567352,-0.42671204,-0.15264893,291.9402,0.015358318,96.08438,300.25366,10.413824,5822.212
2006262N19069,2006,2006-09-23 15:00:00,20.6,67.1,40.0,994.0,266,NI,TS,-9.381561,2.6089706,1.2003784,-0.27196503,292.02808,0.015420187,95.67622,300.0476,11.15843,5832.8267
2006262N19069,2006,2006-09-23 18:00:00,20.6,67.1,35.0,997.0,266,NI,TS,-11.840775,1.8377686,2.0774689,0.10676575,292.08472,0.015376676,95.67622,300.0476,14.025472,5844.053
2006262N19069,2006,2006-09-23 21:00:00,20.6,67.0,33.0,999.0,273,NI,TS,-11.53315,2.3071442,2.085823,2.2032318,292.2614,0.015161356,90.66991,299.89673,13.715991,5835.4106
2006262N19069,2006,2006-09-24 00:00:00,20.5,67.0,30.0,1000.0,281,NI,TS,-11.225525,2.7765198,2.0941772,4.299698,292.4381,0.014946036,90.66991,299.74585,13.40651,5826.768
2006262N19069,2006,2006-09-24 03:00:00,20.5,67.0,30.0,1000.0,281,NI,TS,-11.800415,4.415451,1.6299515,3.4974365,292.5868,0.014523065,83.76698,299.74585,13.678995,5839.5635
2006262N19069,2006,2006-09-24 06:00:00,20.3,66.9,30.0,1000.0,304,NI,TS,-11.920227,6.724304,1.7594757,2.3826752,293.01868,0.014436264,84.18495,299.60913,14.352143,5850.4214
2006262N19069,2006,2006-09-24 09:00:00,20.1,66.9,30.0,1000.0,321,NI,TS,-10.41317,6.1123734,1.7616806,3.0215836,292.6667,0.015264539,96.46747,299.59644,12.876407,5840.71
2006262N19069,2006,2006-09-24 12:00:00,19.9,66.9,30.0,1000.0,339,NI,TS,-10.380722,4.510208,1.1056824,4.4983826,292.32056,0.015739001,96.46747,299.59644,11.48641,5832.019
2006262N19069,2006,2006-09-24 15:00:00,19.5,66.9,30.0,1000.0,373,NI,TS,-4.104889,2.9360886,1.7791977,4.526375,292.5415,0.015474883,93.05952,299.82007,6.987883,5839.4355
2006262N19069,2006,2006-09-24 18:00:00,19.5,66.8,30.0,1000.0,380,NI,TS,-6.487259,-1.591156,1.702713,7.8766327,292.30737,0.0154653955,94.426704,299.82007,12.518573,5846.0107
2006262N19069,2006,2006-09-24 21:00:00,19.5,66.7,30.0,1000.0,387,NI,TS,-4.8698273,-0.18714142,-1.466423,8.743889,292.28235,0.015641779,96.69301,299.7887,10.513018,5839.677
2006262N19069,2006,2006-09-25 00:00:00,19.5,66.6,30.0,1000.0,393,NI,TS,-2.8422394,-2.6737518,-3.8875122,9.329895,292.29248,0.015858214,96.82973,299.86475,12.049071,5831.2773
2006262N19069,2006,2006-09-25 03:00:00,19.6,66.5,30.0,1000.0,384,NI,TS,-1.1628189,-1.8912048,-0.8601761,9.195274,292.37146,0.015747417,94.34805,299.86475,11.175731,5842.9976
2006262N19069,2006,2006-09-25 06:00:00,19.7,66.5,30.0,1000.0,382,NI,TS,-3.8173828,-1.2922516,2.8644257,9.15831,292.33716,0.015614685,95.02774,299.70557,12.404063,5854.4116
2006262N19069,2006,2006-09-25 09:00:00,19.8,66.4,30.0,1000.0,381,NI,TS,-2.4018784,0.10219574,0.65800476,7.940117,292.33398,0.015692914,95.663025,299.70557,8.829742,5848.009
2006262N19069,2006,2006-09-25 12:00:00,19.8,66.3,30.0,1000.0,388,NI,TS,-0.972702,-3.020935,-0.86091614,5.928955,292.2566,0.015948527,98.00287,299.84814,8.950588,5840.2554
2006262N19069,2006,2006-09-25 15:00:00,19.8,66.2,28.0,1001.0,395,NI,TS,-0.6643753,-1.8429337,-3.079628,5.9718094,292.27295,0.015881684,95.52427,299.84814,8.629908,5849.355
2006262N19069,2006,2006-09-25 18:00:00,19.9,66.2,25.0,1002.0,387,NI,DS,-5.240814,0.18663025,-4.45459,6.709976,292.25415,0.015696587,96.39536,299.71533,6.5705547,5858.9644
2006262N19069,2006,2006-09-25 21:00:00,19.9,66.2,25.0,1002.0,387,NI,DS,-1.2893677,1.0174103,-3.703537,5.8685455,292.21906,0.015879024,99.08098,299.7837,6.5112996,5853.1074
2006262N19069,2006,2006-09-26 00:00:00,20.0,66.1,25.0,1002.0,387,NI,DS,2.3612976,-1.890091,-3.1399841,6.109146,292.2367,0.016015207,98.5966,299.98975,9.708342,5846.8677
2006262N19069,2006,2006-09-26 03:00:00,20.1,66.0,25.0,1002.0,388,NI,DS,3.050087,-1.0907211,-2.0436554,4.460884,292.20428,0.016006436,99.027725,299.98975,7.664649,5859.243
2006262N19069,2006,2006-09-26 06:00:00,20.2,65.8,25.0,1002.0,397,NI,DS,1.5103607,-1.7561951,3.9120483,3.123169,292.20703,0.016020555,98.3871,300.16162,5.4384093,5869.834
2006262N19069,2006,2006-09-26 09:00:00,20.3,65.6,25.0,1002.0,408,NI,DS,2.681717,-3.6702805,2.6767502,1.6843262,291.9939,0.015828736,98.83584,300.42236,5.7225766,5856.5176
