SID,NAME,BASIN
2021179N30287,DANNY,
2021182N09317,ELSA,
2021185N13121,UNNAMED,WP
2021186N16129,UNNAMED,WP
2021195N13249,FELICIA,EP
2021197N17135,IN-FA,WP
2021198N15254,GUILLERMO,EP
2021198N19117,CEMPAKA,WP
2021204N21146,NEPARTAK,WP
2021208N13245,JIMENA,EP
2021212N12248,HILDA,EP
2021213N14253,IGNACIO,EP
2021214N20155,UNNAMED,WP
2021214N21110,LUPIT,WP
2021215N24124,MIRINAE,WP
2021216N22144,NIDA,WP
2021219N08193,OMAIS,EP
2021219N15258,KEVIN,EP
2021222N12262,LINDA,EP
2021222N14301,FRED,
2021225N15313,GRACE,
2021227N36297,HENRI,
2021235N20251,MARTY,EP
2021236N12265,NORA,EP
2021239N17281,IDA,
2021240N13313,KATE,
2021241N32308,JULIAN,
2021244N12339,LARRY,
2021244N24164,UNNAMED,WP
2021248N11131,CONSON,WP
2021248N12141,CHANTHU,WP
2021250N17254,OLAF,EP
2021252N28273,MINDY,
2021256N20087,UNNAMED,NI
2021256N21265,NICHOLAS,
2021259N30286,ODETTE,
2021262N10333,ROSE,
2021262N16307,PETER,
2021264N13119,DIANMU,WP
2021265N11150,MINDULLE,WP
2021266N10327,SAM,
2021267N18094,GULAB:SHAHEEN-GU,NI
2021267N31298,TERESA,
2021272N07338,VICTOR,
2021276N07131,LIONROCK,WP
2021280N14068,UNNAMED,NI
2021280N14137,KOMPASU,WP
2021282N16165,NAMTHEUN,WP
2021283N14258,PAMELA,EP
2021295N09145,MALOU,WP
2021296N06127,UNNAMED,WP
2021296N13260,RICK,EP
2021299N33284,WANDA,
2021307N09275,TERRY,EP
2021311N13248,SANDRA,EP
2021312N07090,UNNAMED,NI
2021322N11082,UNNAMED,NI
2021323S10103,PADDY,SI
2021333N11146,NYATOH,WP
2021334S07101,TERATAI,SI
2021335N08096,JAWAD,NI
2021343S09155,RUBY,SP
2021346N05145,RAI,WP
2021349N05108,UNNAMED,WP
2021358S09130,SETH,SI
2022008S13148,TIFFANY,SP
2022008S17173,CODY,SP
2022020S13060,ANA,SI
2022024S09090,BATSIRAI,SI
2022030S14147,UNNAMED,SP
2022034S16082,CLIFF,SI
2022037S10103,EMNATI,SI
2022038S19164,DOVI,SP
2022042S12063,DUMAKO,SI
2022046S15095,FEZILE,SI
2022054S13100,VERNON,SI
2022054S14085,UNNAMED,SI
2022055S13129,ANIKA,SI
2022058S17163,EVA,SP
2022059S10106,UNNAMED,SI
2022062N06085,UNNAMED,NI
2022065S16055,GOMBE,SI
2022072S11107,BILLY,SI
2022076S10126,CHARLOTTE,SI
2022079N10093,UNNAMED,NI
2022080S09087,HALIMA,SI
2022088N09116,UNNAMED,WP
2022089S16109,UNNAMED,SI
2022094S15163,FILI,SP
2022096N03150,MALAKAS,WP
2022099N11128,MEGI,WP
2022102S29032,ISSA,SI
2022110S12051,JASMINE,SI
2022114S12100,UNNAMED,SI
2022116S14102,UNNAMED,SI
2022126N07095,ASANI,NI
2022126S06088,KARIM,SI
2022137S13171,GINA,SP
2022140N16097,UNNAMED,NI
2022148N13263,AGATHA,EP
2022154N21273,ALEX,
2022165N14258,BLAS,EP
2022167N11269,CELIA,EP
2022179N08310,BONNIE,
2022180N15117,CHABA,WP
2022180N15130,AERE,WP
2022183N32280,COLIN,
2022191N14249,DARBY,EP
2022197N12260,ESTELLE,EP
2022197N22069,UNNAMED,NI
2022207N11262,FRANK,EP
2022208N15143,SONGDA,WP
2022208S08092,UNNAMED,SI
2022209N16246,GEORGETTE,EP
2022211N20129,TRASES,WP
2022215N21118,UNNAMED,WP
2022219N14255,HOWARD,EP
2022220N16110,MULAN,WP
2022221N21086,UNNAMED,NI
2022221N24149,MEARI,WP
2022224N22067,UNNAMED,NI
2022225N15253,IVETTE,EP
2022226N22088,UNNAMED,NI
2022230N18095,UNNAMED,NI
2022232N18131,MA-ON,WP
2022232N20266,UNNAMED,
2022233N22151,TOKAGE,WP
2022239N22150,HINNAMNOR,WP
2022242N20133,UNNAMED,WP
2022244N15254,JAVIER,EP
2022244N38313,DANIELLE,
2022246N18301,EARL,
2022247N26147,MUIFA,WP
2022248N14259,KAY,EP
2022254N20085,UNNAMED,NI
2022254N21158,MERBOK,WP
2022254N24143,NANMADOL,WP
2022255N16256,MADELINE,EP
2022257N16312,FIONA,
2022259N12265,LESTER,EP
2022263N18137,TALAS,WP
2022263N29314,GASTON,
2022264N17132,NORU,WP
2022265N17256,NEWTON,EP
2022266N12294,IAN,
2022266N17341,HERMINE,
2022268N20147,KULAP,WP
2022269S09086,ASHLEY,SI
2022270N14136,ROKE,WP
2022270N14324,UNNAMED,
2022272N14258,ORLENE,EP
2022276N15249,PAINE,EP
2022277S07090,BALITA,SI
2022278N14331,UNNAMED,
2022280N11294,JULIA,
2022284N15152,HAITANG,WP
2022285N12116,SONCA,WP
2022285N17140,NESAT,WP
2022285N19266,KARL,
2022287N26154,HAITANG,WP
2022288N25158,UNNAMED,WP
2022292N21132,UNNAMED,WP
2022293N15259,ROSLYN,EP
2022295N13093,SITRANG,NI
2022299N11134,NALGAE,WP
2022301N07140,BANYAN,WP
2022304N16287,LISA,
2022304N34296,MARTIN,
2022305S04091,UNNAMED,SI
2022311N21293,NICOLE,
2022316N20167,YAMANEKO,WP
2022324N10086,UNNAMED,NI
2022338N05100,MANDOUS,NI
2022342N06133,PAKHAR,WP
2022346S10098,DARIAN,SI
2022347N12074,UNNAMED,NI
2022355S10128,ELLIE,SI
2022356N09085,UNNAMED,NI
2023005S18142,HALE,SP
2023013S08081,CHENESO,SI
2023015N36289,UNNAMED,
2023016S15160,IRENE,SP
2023020S18156,UNNAMED,SP
2023030N08087,UNNAMED,NI
2023032S12091,DINGANI,SI
2023036S12117,FREDDY,SI
2023036S12163,GABRIELLE,SP
2023050S09094,ENALA,SI
2023054S19117,UNNAMED,SI
2023055S14184,JUDY,SP
2023059S15149,KEVIN,SP
2023087S10096,HERMAN,SI
2023096S07135,ILSA,SP
2023101N14127,UNNAMED,WP
2023108N03160,SANVU,WP
2023129N08091,MOCHA,NI
2023132S02088,FABIEN,SI
2023138N05151,MAWAR,WP
2023152N26274,ARLENE,
2023156N10067,BIPARJOY,NI
2023156N12135,GUCHOL,WP
2023160N20092,UNNAMED,NI
2023170N11323,BRET,
2023173N10320,CINDY,
2023179N15256,ADRIAN,EP
2023180N13264,BEATRIZ,EP
2023191N10262,CALVIN,EP
2023193N37305,DON,
2023194N16123,TALIM,WP
2023201N13134,DOKSURI,WP
2023202N13240,UNNAMED,EP
2023207N09141,KHANUN,WP
2023212N19090,UNNAMED,NI
2023213N14257,DORA,EP
2023217N15256,EUGENE,EP
2023218N25145,LAN,WP
2023225N14248,FERNANDA,EP
2023226N11222,GREG,EP
2023228N12259,HILARY,EP
2023231N15313,GERT,
2023231N15327,EMILY,
2023232N13300,FRANKLIN,
2023234N18128,SAOLA,WP
2023234N19154,DAMREY,WP
2023234N25271,HAROLD,
2023239N16242,IRWIN,EP
2023239N18144,HAIKUI,WP
2023239N21274,IDALIA,
2023241N10158,KIROGI,WP
2023241N28308,JOSE,
2023242N15339,KATIA,
2023247N20130,YUN-YEUNG,WP
2023248N12257,JOVA,EP
2023249N12320,LEE,
2023251N16334,MARGOT,
2023258N14318,NIGEL,
2023259N15225,UNNAMED,EP
2023261N13248,KENNETH,EP
2023265N29284,OPHELIA,
2023266N16116,UNNAMED,WP
2023266N16323,PHILIPPE,
2023267N14242,UNNAMED,EP
2023271N14144,KOINU,WP
2023271N16316,RINA,
2023273N16073,UNNAMED,NI
2023276N11254,LIDIA,EP
2023279N08157,BOLAVEN,WP
2023281N14260,MAX,EP
2023284N10330,SEAN,
2023289N15111,SANBA,WP
2023290N12256,NORMA,EP
2023292N11063,TEJ,NI
2023292N13309,TAMMY,
2023292S03172,LOLA,SP
2023293N12089,HAMOON,NI
2023294N09264,OTIS,EP
2023297N11277,UNNAMED,
2023302N10267,PILAR,EP
2023314N05149,UNNAMED,WP
2023316S09167,MAL,SP
2023317N10094,MIDHILI,NI
2023321N15278,UNNAMED,
2023326N10240,RAMON,EP
2023334N08088,MICHAUNG,NI
2023337S08165,JASPER,SP
2023349N04141,JELAWAT,WP
2024001S21041,ALVARO,SI
2024013S10093,ANGGREK,SI
2024013S13057,BELAL,SI
2024017S15151,KIRRILY,SP
2024025S21059,CANDICE,SI
2024031S20066,UNNAMED,SI
2024031S24154,UNNAMED,SP
2024037S09184,OSAI,SP
2024037S15195,NAT,SP
2024045S15137,LINCOLN,SP
2024047S15065,DJOUNGOU,SI
2024047S17196,UNNAMED,SP
2024050S15055,ELEANOR,SI
2024067S10090,NEVILLE,SI
2024071S20039,FILIPO,SI
2024074S12131,MEGAN,SI
2024086S13051,GAMANE,SI
2024096S11120,OLGA,SI
2024101S11152,PAUL,SP
2024123S09045,HIDAYA,SI
2024138S09053,IALY,SI
2024141N03142,EWINIAR,WP
2024141S02075,UNNAMED,SI
2024145N14087,REMAL,NI
2024151N18113,MALIKSI,WP
2024170N20267,ALBERTO,
2024181N09320,BERYL,
2024183N20265,CHRIS,
2024186N15256,ALETTA,EP
2024195N13114,UNNAMED,WP
2024198N08130,PRAPIROON,WP
2024201N12133,GAEMI,WP
2024201N19086,UNNAMED,NI
2024207N16250,BUD,EP
2024213N14254,CARLOTTA,EP
2024216N12231,DANIEL,EP
2024216N20284,DEBBY,
2024216N24085,UNNAMED,NI
2024218N14254,FABIO,EP
2024218N16247,EMILIA,EP
2024218N23143,MARIA,WP
2024224N27154,SON-TINH,WP
2024225N14313,ERNESTO,
2024225N22135,AMPIL,WP
2024225N24147,WUKONG,WP
2024231N14251,GILMA,EP
2024231N24126,JONGDARI,WP
2024232N12229,HONE,EP
2024233N15148,SHANSHAN,WP
2024236N14248,HECTOR,EP
2024238N25077,ASNA,NI
2024244N09137,YAGI,WP
2024244N18085,UNNAMED,NI
2024246N22147,LEEPI,WP
2024247N28179,HONE,WP
2024252N18087,UNNAMED,NI
2024253N11148,BEBINCA,WP
2024253N21266,FRANCINE,
2024255N24080,UNNAMED,NI
2024256N16332,GORDON,
2024256N18254,ILEANA,EP
2024258N22091,UNNAMED,NI
2024259N12145,PULASAN,WP
2024259N17126,SOULIK,WP
2024259N31284,UNNAMED,
2024264N20128,UNNAMED,WP
2024267N14261,JOHN,EP
2024267N29129,CIMARON,WP
2024268N17278,HELENE,
2024269N14150,JEBI,WP
2024269N39302,ISAAC,
2024270N24128,KRATHON,WP
2024271N17319,JOYCE,
2024274N14328,KIRK,
2024275N10336,LESLIE,
2024275N14264,UNNAMED,EP
2024276S10076,ANCHA,SI
2024278N11150,BARIJAT,WP
2024279N21265,MILTON,
2024288N16065,UNNAMED,NI
2024290N11084,UNNAMED,NI
2024293N13141,TRAMI,WP
2024293N17275,NADINE,
2024293N21294,OSCAR,
2024295N15092,DANA,NI
2024296N13260,KRISTY,EP
2024298N13150,KONG-REY,WP
2024306N39319,PATTY,
2024307N06143,YINXING,WP
2024307N11232,LANE,EP
2024307N11250,UNNAMED,EP
2024309N13283,RAFAEL,
2024312N14145,TORAJI,WP
2024313N10169,MAN-YI,WP
2024314N07151,USAGI,WP
2024319N16282,SARA,
2024320S10076,BHEKI,SI
2024328S09096,ROBYN,SI
2024329N04089,FENGAL,NI
2024345S11062,CHIDO,SI
2024356N14084,UNNAMED,NI
2024357N10115,PABUK,WP
2024359S13097,UNNAMED,SI
2024364S17177,UNNAMED,SP
2025008S13107,UNNAMED,SI
2025010S14060,DIKELEDI,SI
2025010S17185,PITA,SP
2025017S18122,SEAN,SI
2025029S12076,FAIDA,SI
2025030S25043,ELVIS,SI
2025031S15106,VINCE,SI
2025032S14120,TALIAH,SI
2025034S19166,UNNAMED,SP
2025039S14125,ZELIA,SI
2025042S22164,UNNAMED,SP
2025050S12125,BIANCA,SI
2025052S14148,ALFRED,SP
2025054S13182,RAE,SP
2025056S16171,SERU,SP
2025057S18052,GARANCE,SI
2025057S23038,HONDE,SI
2025057S25184,RAE,SP
2025067S12085,IVONE,SI
2025068S15046,JUDE,SI
2025076S13107,UNNAMED,SI
2025082S13116,COURTNEY,SI
2025086S14121,DIANNE,SI
2025100S09132,ERROL,SI
2025104S15168,TAM,SP
2025106S10135,UNNAMED,SP
2025129S08138,UNNAMED,SP
2025146N10264,ALVIN,EP
2025157N10257,COSME,EP
2025157N10267,BARBARA,EP
2025162N09265,DALILA,EP
2025162N15114,WUTIP,WP
2025165N09276,ERICK,EP
2025173N30303,ANDREA,
2025174N10271,FLOSSIE,EP
2025174N23146,SEPAT,WP
2025176N18113,UNNAMED,WP
2025178N17274,BARRY,
2025183N24148,MUN,WP
2025184N26277,CHANTAL,
2025185N20119,DANAS,WP
2025192N25140,NARI,WP
2025194N31124,UNNAMED,WP
2025196N33141,UNNAMED,WP
2025198S10090,UNNAMED,SI
2025200N19123,WIPHA,WP
2025203N18133,FRANCISCO,WP
2025204N19121,CO-MAY,WP
2025205N13144,KROSA,WP
2025206N11227,IONA,EP
2025209N09263,GIL,EP
2025209N12220,KELI,EP
2025214N11251,HENRIETTE,EP
2025214N27137,BAILU,WP
2025214N34282,DEXTER,
2025216N28163,UNNAMED,WP
2025217N08273,IVO,EP
2025218N28157,UNNAMED,WP
2025219N18148,PODUL,WP
2025219S07062,AWO,SI
2025221N10347,ERIN,
2025230N20107,UNNAMED,WP
2025231N27128,LINGLING,WP
2025233N15312,FERNAND,
2025235N13258,JULIETTE,EP
2025235N17117,KAJIKI,WP
2025240N11251,KIKO,EP
2025240N15116,NONGFA,WP
2025244N13263,LORENA,EP
2025247N27132,PEIPAH,WP
2025249N18117,TAPAH,WP
2025252S09069,BLOSSOM,SI
2025254N14262,MARIO,EP
2025258N11328,GABRIELLE,
2025259N16124,MITAG,WP
2025262N11268,NARDA,EP
2025262N16133,RAGASA,WP
2025262N23163,NEOGURI,WP
2025266N13317,HUMBERTO,
2025266N16305,IMELDA,
2025267N10134,BUALOI,WP
2025272N12252,OCTAVE,EP
2025274N15131,MATMO,WP
2025274N16087,UNNAMED,NI
2025275N12261,PRISCILLA,EP
2025276N22067,SHAKHTI,NI
2025277N07339,JERRY,
2025278N25143,HALONG,WP
2025280N11269,RAYMOND,EP
2025281N19139,NAKRI,WP
2025281N38324,KAREN,
2025284N08335,LORENZO,
2025291N11319,MELISSA,
2025291N13126,FENGSHEN,WP
2025291S08074,CHENGE,SI
2025296N10255,SONIA,EP
2025300N11086,MONTHA,NI
2025305N10138,KALMAEGI,WP
2025308N10143,FUNG-WONG,WP
2025322S10131,FINA,SI
2025329N10124,KOTO,WP
2025330N05099,SENYAR,NI
2025331N07081,DITWAH,NI
2025333N05105,UNNAMED,WP
2025339S14210,UNNAMED,SP
2025346S08098,BAKUNG,SI
2025349S13169,UNNAMED,SP
2025352S12110,GRANT,SI
2025362S13120,HAYLEY,SI
